id,age,sex,What is your sex?-TEXT,ori,What is your sexual orientation?-TEXT,asian,black,hispanic,native,hawaii,white,other,preferno,language,zip,educ,momeduc,dadeduc,poli,eatmeat,oftmeat,likemeat,goodappear,ethic,environ,goodhealth,partner,cost,avail,taste,badappear,badhealth,percentmeat,percentveg,percentvegan,percentother,compare_point,accurate,admirable,alert,ambitious,amiable,amusing,attentive,capable,cautious,cheerful,clean-cut,clever,competent,composed,confident,considerate,constructive,cool-headed,cooperative,cordial,courteous,cultured,curious,decent,dependable,direct,disciplined,educated,emotional,energetic,enthusiastic,ethical,forgiving,good,grateful,happy,healthy,helpful,honest,honorable,hopeful,humorous,independent,inquisitive,intellectual,kind,lighthearted,likable,logical,mathematical,mature,modest,moral,observant,optimistic,original,outgoing,outstanding,passionate,patient,persistent,persuasive,philosophical,pleasant,positive,practical,proficient,progressive,prompt,punctual,purposeful,rational,refined,relaxed,reliable,responsible,righteous,sensible,skillful,sophisticated,strong-minded,studious,tactful,talkative,tender,thorough,thoughtful,tolerant,tough,trustful,trusting,truthful,understanding,venturesome,well-mannered,wellread,well-spoken,wholesome,witty,absent-minded,abusive,aggressive,aimless,angry,authoritative,bad,bashful,belligerent,boastful,boring,bossy,bragging,careless,cold-hearted,conceited,cruel,cunning,cynical,disagreeable,disturbed,dominating,egotistical,fearful,finicky,foolish,frivolous,frustrated,gloomy,gossipy,greedy,grouchy,gullible,high-strung,hostile,hypochondriac,ill-mannered,ill-tempered,impolite,indifferent,inhibited,insolent,insulting,irresponsible,irritating,jealous,jumpy,lackingimagination,loud-mouthed,maladjusted,malicious,materialistic,meddlesome,mediocre,melancholy,messy,misfit,moody,naive,narrow-minded,nosey,obnoxious,overconfident,pessimistic,petty,phony,possessive,prejudiced,profane,quarrelsome,radical,rash,rebellious,rigid,rude,sad,scheming,scolding,selfish,shallow,short-tempered,showy,shrewd,smug,solemn,spiteful,squeamish,stingy,strict,superficial,superstitious,theatrical,timid,troublesome,underhanded,unreasonable,unreliable,wasteful,weak,wishy-washy,feeltired,feelnervous,needcalm,feelhopeless,feelrestless,sitstill,feeldepressed,nocheer,feeleffort,feelworthless,last30,unablework,nodays,seeprofess,physicalhealth,tip_extrovert,tip_critical,tip_dependable,tip_anxious,tip_open,tip_reserved,tip_sympathetic,tip_disorganized,tip_calm,tip_conventional,oft_drink,typ_drinks,oft_six,cutback,criticized,feltguilty,steadynerves,K10,tip_reservedR,tip_criticalR,tip_disorgR,tip_anxR,tip_convenR,TIPI_Total,TIPI_Extroversion,TIPI_Agreeableness,TIPI_Conscientiousness,TIPI_EmoStab,TIPI_Openness,oftdrink,typdrink,oftsix,AUDITC,cutbk,critic,guilty,nerves,CAGE
R_qz4XVAG1rrzM7vz,57,1,,1,,,,,,,1,,,English,20010,4,7,5,3,1,3,3,,,,,,,,,,,,,,,"Crownsville, suburb appx.10 miles outside Annapolis, MD",5,3,4,3,4,4,4,5,5,2,3,5,5,4,3,5,4,4,5,6,6,5,4,4,5,3,4,5,7,2,2,6,4,4,4,2,3,5,6,4,5,3,5,4,5,4,2,4,5,5,3,5,6,4,2,6,2,4,5,3,3,3,5,4,2,5,4,5,5,6,4,5,6,3,5,5,3,5,4,5,4,4,6,3,4,4,5,4,4,5,5,6,5,3,6,5,7,2,3,4,1,2,4,3,2,2,5,3,3,4,2,3,3,3,2,3,5,6,3,6,2,4,6,5,3,2,6,7,2,2,6,6,6,2,5,3,2,1,4,6,3,2,2,3,2,6,2,2,5,2,2,2,2,7,3,5,7,2,1,3,2,2,7,3,2,3,3,5,3,5,2,5,4,3,7,3,3,2,3,3,3,5,3,5,2,4,2,3,3,4,5,5,2,2,3,3,3,5,6,2,3,3,3,4,5,1,3,2,4,4,3,3,0,5,1,2,5,7,5,5,5,2,2,2,5,1,2,1,2,2,2,30,3,6,6,1,6,40,4,11,11,3,11,4,0,1,5,0,1,1,1,3
R_2wB1OLYbF7rHAUc,32,1,,1,,,,1,,,,,,english,30350,5,4,5,2,1,3,5,3,1,5,1,4,3,2,1,7,9,100,1,1,1,sandi springs,6,5,5,6,5,5,5,6,4,5,6,5,6,6,6,4,6,4,6,6,7,6,5,6,4,6,5,6,5,6,5,5,5,6,5,6,6,6,5,6,6,6,6,6,6,6,5,6,6,5,5,5,5,5,6,5,5,5,5,5,4,6,5,6,5,6,5,5,6,6,6,6,6,5,6,5,5,6,6,5,5,6,6,6,6,5,5,6,5,6,5,5,5,5,6,5,6,5,6,2,2,4,2,2,2,3,2,3,3,4,2,5,1,2,3,2,1,3,2,2,2,3,4,3,2,3,2,2,2,4,3,3,4,2,2,3,2,2,2,4,2,2,3,2,3,3,2,2,2,1,4,4,2,4,3,2,2,2,2,2,3,3,1,3,3,3,1,3,2,3,3,4,3,3,2,2,2,1,5,3,3,3,1,3,3,3,2,5,5,3,2,2,3,2,2,2,3,2,3,4,4,4,5,5,4,5,5,4,5,,1,1,0,4,6,1,6,1,6,1,6,1,6,5,3,1,2,2,2,2,2,45,7,7,7,7,3,61,13,13,13,13,9,2,0,1,3,1,1,1,1,4
R_3iEeUnRAKwDluc6,38,1,,1,,,,1,,,1,,,English,77541,3,3,3,2,1,5,5,,,,,,,,,,,,,,,Freeport Tx,6,6,6,6,5,6,7,6,7,6,6,6,7,7,6,6,6,6,7,7,7,5,7,7,7,6,7,5,5,6,6,7,7,7,7,6,6,7,7,6,7,6,7,6,6,7,7,7,7,5,7,7,7,6,6,6,5,7,7,7,7,6,7,7,7,6,7,6,6,6,6,7,6,6,7,7,5,7,6,5,6,6,5,5,6,6,7,7,4,7,7,7,7,3,7,6,6,7,5,1,1,1,1,1,2,1,1,1,2,3,1,2,1,1,1,1,1,1,4,1,1,2,5,2,1,2,3,2,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,3,2,1,1,2,1,2,2,3,3,1,1,1,2,2,3,1,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,3,1,1,4,1,3,1,2,1,5,2,5,1,2,1,1,2,2,2,5,4,5,5,5,5,5,5,5,5,5,0,0,0,5,6,1,7,2,5,6,7,1,6,2,1,,,2,2,2,2,49,2,7,7,6,6,59,8,14,14,12,11,0,,,,1,1,1,1,4
R_2EFt99ToC4fcMQO,31,1,,1,,,1,,,,,,,English,77021,4,5,5,2,1,5,3,0,1,0,1,3,2,2,0,2,5,98,2,0,0,Houston,6,4,5,7,7,5,5,5,5,5,6,7,6,5,6,4,5,5,6,6,7,6,7,6,6,6,6,6,4,6,5,5,6,6,5,6,6,5,6,5,5,6,6,7,6,6,6,6,6,5,6,5,5,6,5,6,6,6,6,5,7,6,6,6,7,6,6,6,6,6,6,5,5,5,5,4,5,5,6,4,7,5,5,4,6,5,6,6,4,5,6,6,6,7,6,7,7,6,6,3,2,5,2,2,5,2,3,1,4,2,3,3,2,2,1,2,5,3,2,2,5,3,2,3,2,2,2,1,1,2,2,2,2,1,2,2,1,2,3,2,2,1,2,1,2,2,1,1,1,1,3,1,1,2,3,5,2,3,1,2,1,3,2,2,1,2,1,3,2,3,2,3,2,2,2,2,2,4,1,2,3,4,2,3,1,2,2,3,1,1,5,2,2,2,2,2,2,3,2,4,4,5,5,4,5,4,5,5,5,5,0,5,5,5,6,2,5,2,7,2,7,2,6,1,3,2,2,1,2,2,2,46,6,6,6,6,7,62,12,13,11,12,14,2,1,1,4,0,1,1,1,3
R_wXaOrI8gYBmJdEl,40,2,,1,,,,,,,1,,,english,39702,5,4,3,5,1,3,3,,,,,,,,,,,,,,,"Columbus, MS",5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,4,5,4,5,6,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,6,4,4,4,4,5,5,5,5,5,6,5,5,4,4,5,4,5,6,5,5,5,3,4,4,5,5,5,5,5,5,4,4,5,4,5,4,5,5,4,5,5,3,5,5,6,5,5,3,5,5,4,6,5,3,2,2,2,3,3,3,3,3,3,2,4,4,3,3,2,4,3,2,2,2,1,3,3,2,4,3,3,3,2,3,2,3,3,4,2,3,3,3,3,2,3,3,3,2,5,3,3,4,2,2,3,3,1,3,2,2,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,2,1,3,3,3,3,3,4,2,2,2,3,2,3,3,3,2,1,3,3,5,5,5,5,5,5,5,5,5,5,4,0,0,0,5,6,1,6,1,6,6,6,1,6,1,1,,,2,2,2,2,50,2,7,7,7,7,60,8,13,13,13,13,0,,,,1,1,1,1,4
R_1NEOkAk2MSGV3LV,56,2,,1,,,,,,,1,,,English,52537,4,3,1,3,1,5,5,,,,,,,,,,,,,,,Warrensburg,5,4,5,5,4,3,6,5,6,3,6,4,6,5,5,5,4,5,4,4,5,4,4,5,6,6,6,5,4,3,3,6,3,6,4,3,4,4,6,6,4,3,6,5,5,4,2,5,6,6,6,6,6,5,4,4,4,4,4,5,5,5,3,4,4,6,5,5,6,6,5,6,6,4,6,6,5,6,5,4,5,6,5,3,3,6,5,5,4,4,3,6,4,3,6,4,5,5,3,2,1,4,2,4,5,2,3,1,2,4,5,2,2,5,2,3,4,5,3,2,5,3,2,4,2,2,4,5,2,3,4,2,3,2,2,2,3,2,4,3,2,2,2,3,2,2,4,1,2,1,4,3,3,4,2,2,4,2,2,2,2,4,5,2,2,5,3,2,2,1,2,2,5,1,5,2,2,3,2,4,2,5,2,5,2,3,2,5,2,2,2,2,2,1,2,1,2,4,2,3,5,5,3,4,5,3,4,2,5,5,0,2,0,4,5,5,7,3,5,5,3,2,6,4,1,,,2,2,2,2,39,3,3,6,5,4,47,8,6,13,11,9,0,,,,1,1,1,1,4
R_3jU5G5nieyoPWdl,37,1,,1,,,,1,,,1,,,English,43606,5,5,3,3,1,2,1,1,3,7,1,10,9,5,7,7,7,80,15,5,0,Jackson County ,5,5,6,7,4,5,6,7,6,4,7,6,6,4,5,5,5,4,5,5,6,5,7,5,2,5,5,7,3,5,5,4,2,4,6,5,7,4,5,5,5,5,7,5,7,5,4,6,7,5,7,6,4,6,3,6,2,6,4,5,7,4,6,4,4,6,7,5,7,4,7,7,6,6,5,6,5,7,7,5,6,6,7,1,3,7,5,6,6,1,5,5,4,5,5,6,4,7,5,3,1,6,1,2,5,1,5,1,3,2,2,2,2,4,2,2,4,4,5,4,5,2,3,5,2,1,5,2,5,2,5,1,5,1,2,1,2,1,1,2,4,1,1,3,5,3,2,5,5,3,2,4,5,5,1,3,5,1,3,2,1,2,2,2,3,3,1,3,1,5,4,5,1,2,2,1,4,2,2,4,1,4,4,3,3,3,2,5,4,3,4,4,2,5,2,1,1,1,4,5,3,4,3,4,4,3,4,4,4,5,0,0,0,5,1,5,5,4,7,5,5,2,5,2,1,,,2,2,2,2,38,3,3,6,4,6,45,4,8,11,9,13,0,,,,1,1,1,1,4
R_25tPwrDE4lCK6kA,32,2,,1,,,,,,,1,,,English,60002,4,4,2,1,1,5,5,,,,,,,,,,,,,,,Kenosha,6,6,5,7,6,3,6,7,5,6,7,5,7,7,5,6,5,7,7,7,7,6,7,7,6,2,5,7,3,6,6,7,6,7,7,6,6,7,7,7,7,3,5,7,7,7,6,7,7,7,6,6,7,6,7,5,5,5,6,7,6,3,7,7,7,6,7,6,7,7,7,7,6,5,6,7,4,7,6,7,3,6,6,5,6,7,7,6,2,7,7,6,6,5,7,7,7,5,5,3,1,1,2,1,1,1,5,1,1,5,1,1,2,1,5,1,1,1,1,1,1,2,5,2,1,1,1,1,1,1,1,3,5,1,1,1,1,1,2,3,1,1,1,3,1,5,1,1,1,1,3,1,3,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,2,5,1,1,1,1,1,3,1,1,1,1,1,1,3,2,5,1,1,1,5,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,5,5,5,0,0,0,5,6,3,6,1,6,2,6,3,6,3,5,2,2,2,2,2,2,49,6,5,5,7,5,58,12,11,11,13,11,4,1,1,6,1,1,1,1,4
R_3FVUk9wJ718NrP2,44,1,,1,,,,,,,1,,,English,97236,3,2,2,3,1,4,5,0,0,0,0,0,0,0,10,0,0,100,0,0,0,"Portland, OR",3,1,2,1,1,2,2,2,6,1,1,2,1,2,1,3,2,1,3,4,4,1,2,2,4,3,2,2,4,2,1,4,1,2,2,1,2,2,5,2,1,2,3,2,2,3,1,1,4,4,4,4,4,2,1,1,1,1,1,3,1,1,2,2,1,4,2,3,5,5,1,4,1,2,3,3,2,4,2,1,1,2,2,1,2,3,3,3,1,2,1,5,3,1,4,3,2,2,2,4,2,1,5,6,1,5,6,3,2,7,2,2,3,4,4,3,2,5,4,5,1,4,5,4,3,2,6,7,1,4,6,2,4,4,3,4,6,4,5,7,4,4,4,4,4,4,7,1,5,4,3,2,5,6,5,7,6,2,3,2,3,1,7,4,3,4,4,4,4,3,3,2,4,3,6,2,3,4,4,5,2,2,3,5,5,4,4,4,3,3,1,7,2,3,3,5,2,6,3,2,3,4,1,4,5,1,2,2,1,5,0,2,0,5,1,4,3,6,1,7,2,3,1,7,1,,,2,2,2,2,25,1,4,5,2,1,21,2,6,8,3,2,0,,,,1,1,1,1,4
R_2rNF8XSP5ZEoFLY,58,2,,1,,,,,,,1,,,english,cant remember -    Westford Mass.  and    Ridgefield Conn.   USA,5,5,7,4,1,5,5,,,,,,,,,,,,,,,Lexington VA,6,4,7,1,6,5,6,7,2,6,4,7,7,4,5,7,4,5,5,4,6,3,7,7,6,5,3,6,3,5,5,4,7,6,6,7,4,6,7,6,6,6,6,7,7,5,6,4,7,6,7,4,6,7,6,7,5,3,5,5,6,4,7,6,6,7,6,4,4,4,6,7,1,6,4,6,4,7,6,2,6,4,5,7,5,6,6,7,3,7,6,7,7,4,5,7,6,5,6,3,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,5,6,4,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,4,5,5,5,4,5,5,5,5,5,5,1,2,0,5,7,1,6,1,6,1,6,5,6,1,2,1,1,2,2,2,2,48,7,7,3,7,7,62,14,13,9,13,13,1,0,0,1,1,1,1,1,4
R_2dG47zjd0eqKZAY,28,1,,1,,,1,,,,,,,english,8332,3,3,3,5,1,4,3,4,6,4,4,4,5,5,5,4,5,42,56,38,43,7,4,5,4,2,4,5,5,3,4,4,5,4,4,4,3,3,4,2,4,3,4,4,5,5,3,5,4,3,3,3,3,4,3,3,4,4,4,5,5,3,2,4,4,4,3,3,3,4,3,3,3,3,3,4,4,2,3,3,2,4,3,3,4,3,3,3,4,4,4,3,4,4,5,2,4,3,4,5,3,4,3,2,4,5,3,5,5,4,4,3,4,2,3,4,3,3,4,4,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,4,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,4,7,4,3,3,4,2,2,2,3,2,2,2,2,2,2,2,2,1,2,1,2,21,6,6,6,6,6,43,10,8,8,8,9,1,1,1,3,0,1,0,1,2
R_CeRQmXmkIGcQqBj,52,1,,1,,,,,,,1,,,english,27301,4,3,3,4,1,2,1,7,3,2,1,0,2,1,0,1,6,100,0,0,0,greensboro,2,2,2,2,2,5,3,2,7,1,2,6,2,2,2,1,2,2,2,2,2,5,7,2,2,6,2,5,2,2,2,2,2,2,2,1,3,2,3,2,1,6,2,7,6,2,2,2,6,5,2,3,3,5,1,6,3,3,2,1,1,5,5,2,2,1,3,1,2,2,2,2,5,1,2,2,3,2,3,2,5,3,1,2,2,2,2,2,3,2,2,2,2,7,3,7,6,2,7,7,5,5,6,7,3,6,2,7,3,2,5,3,6,6,3,5,6,7,6,6,5,5,5,5,3,6,7,7,5,6,7,1,6,6,5,6,7,7,6,2,6,7,6,6,6,5,1,6,6,6,5,3,5,7,6,7,7,2,5,3,6,2,7,6,2,5,5,6,6,7,5,6,5,6,7,5,2,6,7,7,2,3,6,3,6,5,6,2,3,2,2,3,5,7,6,6,5,5,5,1,2,2,1,2,2,1,1,1,1,,10,15,0,3,3,5,1,6,7,5,2,7,1,1,1,,,2,2,2,2,14,3,3,1,2,7,30,6,5,2,3,14,0,,,,1,1,1,1,4
R_1dotMPwX2iCj1Ef,31,1,,1,,,1,,,,,,,English,75039,5,5,5,3,1,3,3,,,,,,,,,,,,,,,Dallas,5,5,6,5,5,5,6,6,4,6,6,6,4,2,4,3,6,6,5,4,4,5,3,5,4,6,4,4,5,4,6,2,2,3,6,5,3,6,5,5,6,4,5,5,5,3,5,4,6,5,6,3,5,5,6,5,3,2,6,5,5,5,6,5,5,3,6,3,6,5,3,3,6,5,3,5,4,5,5,4,3,4,3,3,3,3,5,4,6,6,3,6,5,5,6,6,6,5,5,5,2,6,3,6,4,6,4,5,5,3,6,7,4,4,6,3,3,2,2,5,5,5,6,5,2,3,6,3,3,5,2,5,5,5,5,6,7,4,5,6,4,5,4,3,4,5,2,6,6,3,4,3,2,2,6,5,4,6,6,4,5,7,6,6,4,4,5,6,3,5,4,6,2,5,2,5,5,2,6,3,3,2,6,6,5,2,6,2,4,3,5,2,4,3,4,3,5,3,4,3,4,5,5,3,4,4,5,5,4,5,0,0,0,5,1,1,6,1,7,6,7,6,6,5,2,1,1,2,2,2,2,42,2,7,2,7,3,48,3,14,8,13,10,1,0,0,1,1,1,1,1,4
R_2bmdnHG9fby9q4V,29,1,,1,,,,,,,1,,,English,32114,5,5,5,3,1,2,2,,,,,,,,,,,,,,,Holly Hill,5,5,6,6,5,5,5,5,6,5,6,5,6,5,5,5,5,6,5,6,5,4,5,5,5,4,6,5,4,5,5,6,6,5,5,6,7,6,5,6,5,6,5,5,5,6,6,5,6,4,6,5,6,6,6,5,4,5,5,7,5,4,4,5,6,5,5,4,5,6,5,6,4,7,6,6,4,3,5,4,5,4,6,5,5,5,6,6,6,5,5,5,6,5,5,4,5,5,6,1,1,2,2,3,3,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,3,1,2,2,1,3,4,2,1,2,3,2,2,2,2,1,1,3,3,3,3,2,2,1,1,4,2,1,2,1,2,1,3,1,3,2,1,2,2,3,1,1,1,2,2,3,1,1,2,3,1,2,1,2,1,1,1,3,1,1,2,3,3,2,3,3,4,3,3,1,1,5,2,3,2,3,1,2,1,4,5,5,5,5,5,5,5,5,5,5,2,0,0,5,5,2,6,1,5,3,5,2,7,4,4,2,2,2,2,2,2,49,5,6,6,7,4,56,10,11,12,14,9,3,1,1,5,1,1,1,1,4
R_31A6NlI418zl3K1,36,2,,3,,,,,,,1,,,English,8724,4,5,3,2,1,4,5,0,0,0,0,0,10,0,0,0,0,96,2,0,0,Jersey Shore,5,4,4,4,4,4,6,7,6,3,4,5,6,5,3,3,4,4,3,4,4,4,4,4,6,3,5,6,1,3,3,4,2,4,4,4,4,3,5,4,3,4,6,3,5,4,3,4,6,3,5,4,5,6,2,4,2,4,3,3,4,2,3,4,3,6,5,5,7,7,6,7,4,4,7,7,3,6,4,3,4,5,4,1,3,6,3,6,2,2,3,4,4,4,4,7,7,4,4,2,2,2,3,2,4,1,5,1,4,5,2,3,2,5,2,3,4,5,3,2,2,3,2,4,1,1,6,3,4,4,4,2,1,3,5,3,3,2,6,4,3,3,1,2,3,1,5,2,2,3,2,3,4,3,1,2,4,1,2,4,1,2,5,3,2,4,3,6,2,4,2,2,4,2,2,1,4,2,2,2,2,5,2,4,3,2,6,5,3,2,1,5,1,2,3,1,2,5,2,1,1,1,1,1,1,1,1,1,1,5,0,0,0,5,2,4,6,4,3,5,2,3,4,5,2,3,2,2,2,2,2,10,3,4,5,4,3,36,5,6,11,8,6,1,2,1,4,1,1,1,1,4
R_1esEm5nFwP5QYJW,34,2,,1,,,,,,,1,,,English,22153,5,4,7,3,1,2,2,,,,,,,,,,,,,,,"Boston, MA",6,4,6,6,5,5,7,6,4,3,3,5,5,5,6,5,6,5,5,5,6,3,7,5,7,6,6,5,5,5,5,4,5,5,5,5,5,5,6,4,5,5,7,6,5,4,4,5,5,3,5,2,4,7,4,5,4,5,5,5,6,5,6,4,4,6,5,6,7,7,5,5,3,5,7,7,2,5,5,3,6,4,4,5,4,6,6,6,5,3,3,6,6,6,5,6,6,2,5,1,1,5,1,4,5,1,1,2,1,5,2,1,3,1,1,3,3,4,5,1,5,5,2,1,2,5,5,4,2,1,5,1,3,1,2,2,3,2,5,1,1,2,1,4,4,1,1,3,1,3,3,3,4,4,1,3,4,1,1,3,1,2,5,3,1,2,1,5,3,2,1,3,3,4,2,1,1,4,1,3,1,4,1,3,3,1,2,1,3,2,6,1,1,1,2,1,5,1,1,4,5,5,5,4,4,4,5,4,5,6,0,0,0,3,6,6,7,3,5,3,4,1,4,1,3,1,1,2,2,2,2,45,5,2,7,5,7,52,11,6,14,9,12,2,0,0,2,1,1,1,1,4
R_1f3iB32qHGwwhY7,37,1,,1,,,,,,,1,,,English,4062,4,3,7,2,1,3,3,,,,,,,,,,,,,,,"Portland, Maine",4,6,5,4,4,4,4,5,4,5,6,4,4,5,4,5,2,5,4,5,5,7,4,5,6,3,6,2,2,3,3,5,6,6,6,4,4,5,6,6,4,2,4,3,3,5,6,6,3,1,4,6,6,5,5,2,2,5,6,5,4,2,2,5,5,4,4,3,5,3,4,5,4,6,6,5,4,5,4,5,3,1,5,3,5,4,6,3,4,6,6,5,6,7,5,2,4,6,2,4,1,2,3,2,3,3,5,1,4,4,2,3,2,2,4,1,3,2,4,2,1,2,2,3,2,2,2,2,2,2,3,2,3,2,4,1,2,2,4,4,3,1,2,2,3,2,3,2,4,1,3,2,3,4,2,2,2,3,3,2,3,4,3,3,2,4,3,1,2,1,3,2,2,2,3,3,1,3,2,1,3,2,2,5,1,3,3,4,1,3,3,6,3,3,3,1,4,2,3,4,5,5,5,4,5,5,5,5,5,5,0,0,0,5,2,1,5,2,7,6,7,4,7,3,4,2,2,2,2,2,2,48,2,7,4,6,5,52,4,14,9,13,12,3,1,1,5,1,1,1,1,4
R_bI4aCqsdey9VMcx,34,2,,1,,,,,,,1,,,English,31093,4,4,3,1,2,,,,,,,,,,,,,,,,,"Atlanta, Georgia ",5,2,6,3,7,6,4,5,7,1,6,5,5,5,1,7,3,5,7,7,7,1,7,7,6,5,6,5,1,1,2,6,7,6,5,1,5,7,7,1,2,5,6,7,3,7,7,5,7,1,5,7,6,6,1,5,1,1,1,6,5,2,5,6,3,7,6,7,7,7,3,7,1,1,7,6,2,7,3,1,5,5,7,2,3,7,7,7,1,7,3,7,7,2,6,6,5,7,5,2,1,1,5,1,1,1,7,1,1,6,1,1,1,1,1,1,1,7,1,1,1,1,5,1,1,1,5,6,1,1,5,1,5,1,6,1,1,1,5,7,1,1,1,3,1,5,1,1,6,1,1,1,5,6,1,5,5,1,1,1,1,1,7,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,5,1,6,1,1,1,1,1,7,1,1,1,1,1,5,3,1,2,2,1,3,3,1,1,1,1,5,10,5,1,2,1,1,7,7,6,7,6,1,1,1,1,,,2,2,2,2,16,1,7,7,1,7,44,2,13,14,2,13,0,,,,1,1,1,1,4
R_3efx6FR1j7am1hz,25,1,,1,,,,,,,1,,,english,55810,5,5,5,4,1,2,2,,,,,,,,,,,,,,,East Side of Milwaukee,1,2,1,1,4,3,7,7,4,6,3,3,1,4,1,3,7,3,1,3,5,6,7,6,3,7,1,4,6,6,6,3,2,4,7,5,4,5,3,4,1,7,1,5,7,5,2,6,5,5,3,3,3,6,7,3,5,1,5,4,3,7,5,3,5,5,2,6,3,5,3,5,1,2,1,5,7,7,1,5,4,6,4,4,4,4,2,1,6,6,7,1,6,5,5,7,1,3,6,7,5,4,5,5,1,2,7,3,3,2,4,4,6,2,6,1,1,6,1,2,4,4,3,7,3,4,5,7,3,4,2,6,3,6,1,6,5,1,6,5,4,4,6,5,3,7,6,7,6,5,6,3,2,3,6,3,4,7,4,4,3,1,5,5,5,1,1,6,6,5,4,1,5,7,3,6,4,6,2,2,2,7,2,1,3,6,2,6,2,5,7,1,4,6,4,3,3,1,2,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,7,1,7,1,7,1,7,1,7,1,4,2,3,2,2,2,2,50,7,7,7,7,7,70,14,14,14,14,14,3,1,2,6,1,1,1,1,4
R_2QmJHlguKhK5Q4W,22,1,,1,,,,,,,1,,,English,98258,5,5,5,3,1,3,3,,,,,,,,,,,,,,,Wyoming,4,4,7,4,5,4,7,4,4,4,6,5,5,5,5,6,4,7,5,5,5,4,4,7,7,4,6,6,4,4,5,6,5,6,5,6,5,6,6,7,5,5,6,6,5,5,5,5,5,3,6,5,7,5,4,5,3,5,4,4,4,4,2,5,5,6,4,5,6,5,5,6,4,6,7,7,5,5,6,4,5,5,6,3,5,6,5,7,7,4,3,5,4,4,5,5,4,5,4,1,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,4,2,2,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,4,5,5,0,0,0,5,3,1,7,4,6,6,7,2,7,2,3,1,1,2,2,2,2,48,2,7,6,4,6,55,5,14,13,11,12,2,0,0,2,1,1,1,1,4
R_3PNWinFlSSaAdCH,33,2,,1,,,,,,,1,,,English,94509,5,4,5,4,1,4,4,,,,,,,,,,,,,,,Merced,5,4,4,4,4,3,4,4,6,4,4,5,4,4,4,4,5,4,4,3,4,5,4,5,5,5,5,6,3,1,3,6,5,4,4,4,2,4,6,5,4,3,5,4,6,4,3,4,6,5,4,5,5,4,3,4,1,4,3,5,5,4,5,4,4,5,4,3,5,5,5,7,5,3,5,5,4,5,4,5,5,6,5,2,4,5,4,4,4,3,3,6,5,3,5,7,4,6,4,4,1,1,4,1,1,2,5,1,3,2,3,3,3,4,3,1,4,5,3,3,1,4,5,4,2,2,4,5,3,3,4,3,5,3,5,2,3,2,4,4,1,1,3,3,3,5,2,1,4,1,3,2,3,5,4,4,3,4,3,4,2,3,5,3,3,4,2,1,1,2,2,1,4,3,4,1,2,4,2,1,2,4,3,4,1,4,5,4,3,1,1,5,2,1,2,3,2,5,4,3,4,5,5,5,5,4,5,4,5,,0,0,0,3,2,2,6,4,6,7,5,3,4,2,2,1,1,2,2,2,2,45,1,6,5,4,6,45,3,11,11,8,12,1,0,0,1,1,1,1,1,4
